"Item ID","Manufacturer Part Number",error
382499190544,12199SDRTBK,
173376579401,12198SDD3MB,
382499190604,52002SMGPBK,
192577430558,17205SMGPMB,
192577430544,13007SMGPBK,
192577430487,12198SDD4MB,
173376579469,10197SSNKMB,
382499190542,10214FMGPRD,
382499190549,10198SMGTBK,
192577430141,10102FMGPMB,
192577430564,34002SMGPBK,
192577430504,20211SMGPRD,
382499190609,10219SMGPRD,
192577430144,10128SSHORD,
173376579509,49001SMGPBK,
173376579507,10198SMGTMB,
192577430160,10119SFRDRD,
192577430095,12162SCLSBK,
173376579501,32015SMGPMB,
173376579491,10146SFRDRD,
382499190581,10198SSBYBK,
192577430082,10023SFRDMB,
192577430087,10102FFRDMB,
382499190626,10216SFRDRD,
192577430171,12193SMGPBK,
192577430577,47001SMGPRD,
192577430561,12162SCLRBK,
192577430578,10214FFRDRD,
382499190582,10128SMGPRD,
382499190590,10197SMB1MB,
382499190585,10199FFRDBK,
382499190580,12199SMGPRD,
382499190574,10198SFRDRD,
192577430104,16212FMGPMB,
382499190584,32005SMGPMB,
382499190628,47002SMGPRD,
382499190583,10213SMGPBK,
192577430515,10220SFRDRD,
192577430511,20203SMGPMB,
192577430126,18029SGTOMB,
192577430614,18025SPG6MB,
192577430133,10095SMGPBK,
192577430169,12162SCLSMB,
382499190577,13007SCZ5BK,
192577430173,12192SSR4RD,
192577430508,18025SPOPRD,
192577430607,10215SMGPBK,
192577430190,10021SFRDRD,
192577430545,47001SMGPBK,
192577430183,19004SMGPMB,
192577430143,12193SMGPMB,
192577430186,10072SFRDMB,
192577430192,10119SEDGRD,
192577430625,32003SCW2RD,
192577430606,18025SPG6RD,
192577430618,18011SMGPRD,
192577430634,47005SMGPRD,
192577430549,18030SMGPBK,
382499190600,10220SMGPRD,
192577430189,10044SFRDMB,
382499190601,48002SMGPRD,
382499190592,10217SFRDRD,
382499190586,17171SMGPMB,
382499190602,12199SDR1RD,
382499190614,46002SMGPBK,
192577430556,18011SMGPMB,
382499190624,10198SM37MB,
382499190571,32010SMGPBK,
382499190618,47003SMGPBK,
192577430571,20179SMGPBK,
382499190616,12197SDD4BK,
382499190627,32011SMOPMB,
382499190625,20103SMGPBK,
192577430546,10199FMGPMB,
382499190597,32003SCW2MB,
192577430166,12181SCHSRD,
192577430557,10198SMGPMB,
192577430638,10221SFRDRD,
192577430588,10213SFRDMB,
382499190689,10221SFRDMB,
192577430156,16218SMGPMB,
192577430201,12192SDD3BK,
382499190620,10197SMB1RD,
192577430642,12199SDRTMB,
192577430646,10213SRPTMB,
382499190640,10197SMB1BK,
192577430584,48001SMGPBK,
192577430648,20143FMGPBK,
382499190670,10222SFRDRD,
192577430663,20143FMGPMB,
192577430137,16221SMGPRD,
192577430662,20208FMGPBK,
382499190645,32016SMOPBK,
192577430612,10197SSNKBK,
192577430619,18011SPXPMB,
192577430655,10224SMGPMB,
192577430206,12197SDG1MB,
192577430248,10214FFRDBK,
382499190702,10197SMGPBK,
192577430669,10219SMGPMB,
192577430684,18029SGTORD,
382499190630,10217SMGPRD,
192577430672,10221SMGPMB,
192577430617,32015SMGPBK,
382499190629,20201SMGPBK,
192577430268,17099SMGPBK,
382499190644,12198SMGPMB,
382499190623,12197SDGOBK,
382499190707,32006SSRTBK,
192577430848,12197SDD3RD,
192577430252,10072SFRDRD,
192577430645,10227SFRDMB,
192577430202,10198SM50BK,
382499190703,10220SFRDMB,
192577430654,10219SFRDBK,
192577430656,17209SMGPRD,
192577430211,12195SMGPBK,
382499190700,34001SMGPBK,
192577430216,10120SFRDBK,
382499190704,13008SMGPBK,
382499190706,48001SMGPRD,
192577430212,12181SCHRBK,
382499190688,32003SMGPMB,
192577430262,13083SCV6RD,
192577430580,19003SMGPBK,
382499190699,10198SM37RD,
382499190633,10218SFRDBK,
192577430574,54001SMGPBK,
173376580919,12162SCL1BK,
382499193756,10229SXPLMB,
173376584545,10228FFRDRD,
192577436647,20107SMGPBK,
382499193779,49005SMGPRD,
382499193763,10229SMGPRD,
382499193762,18030SMGPMB,
382499193785,11098SMGPBK,
382499193817,10230SFRDBK,
382499193765,18030SMGPRD,
192577436620,10229SMGPBK,
192577436683,21178SMGPRD,
192577436531,36006SMGPRD,
192577436681,10230SMGPMB,
192577436615,19003SMGPMB,
173376584597,14036SBOWBK,
192577436611,14223SMGPRD,
192577436592,12043SRMHBK,
192577436614,36019SLCNRD,
192577436666,12043SDG1RD,
382499193760,14031SBOWRD,
192577436532,19005SMGPRD,
192577436634,21176SMGPRD,
382499193806,22214SMGPRD,
173376584557,36009SMGPRD,
192577436550,14212FBOWRD,
173376584580,10229SXPLRD,
192577436650,49001SMGPRD,
382499193932,34006SGMCRD,
192577436590,14033SCA5BK,
192577436689,10228FMGPBK,
382499193782,10222SFRDBK,
173376584564,12005SDD3RD,
192577436679,22208SMGPRD,
173376584605,14036SCA5BK,
192577436628,14212FMGPMB,
382499193816,12088SMGPBK,
192577436591,11204SMGPRD,
192577436646,12043SDD3RD,
173376584615,22203SMGPRD,
192577436603,35015SMGPBK,
192577436596,12001SMGMMB,
173376584555,35005SMGPBK,
192577436663,35004SSRXRD,
382499193791,11196FMGPBK,
173376584583,10009SMGPMB,
192577436936,34006SSSRBK,
192577436708,12059SMGPBK,
192577436703,36014SMGPBK,
382499193814,35010SCTSBK,
192577436671,36008SMGPBK,
192577436701,22101SMGPMB,
192577436937,11200SMGPMB,
382499193842,14224SHHRMB,
192577436536,10217SMGPBK,
382499193927,34011SMGPRD,
192577436785,22215SMGPMB,
173376584616,26057SMGPMB,
382499193809,25140SMGPMB,
192577436723,22078SMGPMB,
173376584631,39012SMGPRD,
173376584575,34005SEVYBK,
192577436931,12001SCHSBK,
382499193810,12199SDD3RD,
192577436658,35008SMGPBK,
192577436654,14221FMGPMB,
192577436786,35003SMGPRD,
382499193841,10222SSHOBK,
192577436792,12001SDAYRD,
192577436797,22211SMGPMB,
192577436767,23104SMGPMB,
173376584636,52002SHUMMB,
192577436697,21069SMGPRD,
382499193751,10232FMGPMB,
192577436952,12059SMGPRD,
173376584610,14222FMGPMB,
382499193828,35011SCTSMB,
192577436783,10230SFRDRD,
192577436775,22133SMGPRD,
382499193825,14217SMGPBK,
382499193945,10008SMGPBK,
173376584572,35010SCADMB,
173376584548,14027SBOWRD,
192577436788,14030SMGPMB,
173376584553,13008SMGPMB,
173376584606,15153SMGPBK,
382499193938,14220SVLTRD,
382499193822,14223SMGPMB,
382499193946,34006SGMCMB,
173376585118,23203SMGPRD,
173376584617,38001SMGPBK,
173376584581,34006SDNLMB,
382499193820,10225SFRDMB,
173376584618,26111SMGPRD,
192577436810,11145SMGPMB,
192577436925,13013SMGPBK,
192577436827,37007SMGPBK,
192577436843,11209SMGPRD,
192577436717,35015SMGPMB,
192577436778,11203SMGPBK,
173376585169,35010SXLRMB,
192577436537,11201SMGPBK,
192577436860,22219SMGPMB,
173376585126,37010SMGPRD,
173376585127,38002SMGPRD,
192577436940,14027SCS4RD,
192577436791,22019SMGPBK,
192577436816,22125SMGPBK,
173376584602,14002SBOWBK,
382499193829,36008SLC1MB,
192577436705,12059SMGPMB,
192577436831,22214SMGPMB,
192577436820,34001SGMCRD,
173376584637,19003SMGPRD,
173376584619,12001SMGPBK,
173376585132,14048SBOWBK,
382499193807,14033SBOWRD,
192577436795,14033SBOWBK,
173376584604,22131SMGPBK,
192577436814,22203SMGPMB,
192577436798,22019SMGPRD,
382499193975,35004SSRXBK,
382499193840,20207SMGPMB,
173376585115,23045SMGPBK,
173376584634,20196SMGPRD,
173376584659,10010RMG2MB,
173376584629,32016SMGPRD,
382499193823,14030SBOWMB,
192577436806,22150SMGPBK,
192577436741,36016SLC1BK,
173376584647,34005SMGPMB,
173376585134,36018SLCZBK,
192577436807,14003FBOWMB,
192577436825,11205SMGPBK,
173376584630,34011SDNLRD,
173376584614,12043SDGOMB,
173376585086,36009SLC1MB,
192577436779,20204SMGPBK,
173376585142,12005SCHRMB,
173376584639,11196FMGPRD,
173376584649,35006SMGPMB,
192577436804,21175SMGPMB,
192577436661,14004SMGPMB,
173376584595,14219SMGPMB,
192577436766,22219SMGPBK,
173376584648,34004SEVYMB,
173376584651,36010SMGPBK,
173376585279,14213FMGPRD,
173376584566,25140SMGPRD,
382499193951,14218SMGPBK,
382499193824,36006SLCXBK,
382499193799,22110SMGPBK,
192577436800,36007SLCXRD,
192577436735,14224SMGPRD,
173376584642,11208SMGPMB,
173376584628,10229SFRDMB,
382499193849,22150SMGPRD,
192577436889,36007SLCXMB,
192577436712,38008SMGPMB,
382499193800,22221SMGPBK,
382499193772,35004SCADBK,
173376585107,20197SMGPRD,
192577436540,48001SMGPMB,
173376585156,22152SMGPMB,
173376585117,22210SMGPRD,
192577436606,23164SMGPMB,
382499193862,35010SCTSRD,
192577436857,14050SBOWRD,
192577436884,11201SMGPRD,
382499193793,14027SZ84RD,
192577436752,13083SCV6BK,
192577436813,34012FMGPRD,
173376585287,23199SMGPMB,
192577436529,34002SMGPRD,
173376585220,12124SDD3BK,
173376584544,10224SMGPRD,
192577436954,35010SMGPRD,
173376584626,34005SEVYMB,
192577436906,34002SDNLRD,
192577436802,22209SMGPMB,
192577436602,14223SSS2RD,
192577436579,47003SMGPMB,
192577436764,10222SMGPRD,
173376584600,21175SMGPBK,
173376584657,13013SMGPMB,
192577436890,12005SCHBRD,
192577436597,36011SMGPBK,
192577436881,23045SMGPMB,
382499193768,54003SMGPMB,
173376584641,14036SBOWMB,
173376585218,14036SSS5MB,
382499193854,20209FMGPMB,
173376584677,36003SMGPBK,
173376585212,14050SSS4MB,
192577436957,27079SMGPMB,
192577436959,22018SMGPBK,
192577436835,34001SGMCBK,
382499193957,22101SMGPRD,
192577436901,14026SZ84BK,
173376585152,20209FMGPBK,
192577436838,36012SLC1MB,
192577436516,35010SCADBK,
192577436571,10228FMGPMB,
192577436903,25085SMGPRD,
192577436588,21178SMGPBK,
192577436805,12088SCL1MB,
173376584579,12043SDD3BK,
173376585187,22207SMGPBK,
192577436900,21176SMGPBK,
192577436873,14030SMGPRD,
382499193967,14030SSSRMB,
192577436872,12001SDD3RD,
173376585205,10235SMGPMB,
173376584662,52002SMGPMB,
173376585195,12088SCH1RD,
382499193827,36008SLC1BK,
192577436856,22187SMGPRD,
192577436639,26215SMGPMB,
382499193964,10217SFRDBK,
173376585276,23045SMGPRD,
192577436922,20208FMGPMB,
173376585222,14216FBOWMB,
192577436605,12001SCHRRD,
173376584671,12001SCHRBK,
173376584680,10229SFRDBK,
192577436880,11145SMGPBK,
173376585098,14064SBOWBK,
192577436551,10009SFRDBK,
192577436859,20207SMGPBK,
382499193962,26111SMGPBK,
192577436604,36014SLC1RD,
192577436562,14221FMGPBK,
192577436895,14229SSNCRD,
382499193786,12088SSRTRD,
192577436629,20214SMGPRD,
173376585224,28077SMGPRD,
192577436866,22187SMGPMB,
382499193943,35014SMGPBK,
192577436854,35010SCT4RD,
192577436598,10224SMPYBK,
192577436776,37010SMGPMB,
192577436882,14030STSSBK,
173376585189,23093SMGPMB,
192577436891,22065SMGPRD,
173376585199,39003SMGPRD,
382499193858,12124SDD4MB,
382499193863,37009SMGPRD,
382499193960,25085SMGPMB,
173376585161,34012FMGPBK,
173376585226,48002SMGPMB,
382499193784,10222SSHORD,
173376585301,23140SMGPRD,
192577436907,12001SCHSMB,
173376584655,35005SMGPMB,
192577436930,12005SMGPBK,
382499193983,11209SMGPMB,
192577436887,36010SMGPRD,
382499194205,34006SHYBMB,
173376585159,47005SMGPBK,
382499193980,12005SCHBMB,
192577436912,36014SLC1MB,
382499193867,22015SMGPBK,
173376585193,10235SFRDBK,
173376585223,31001FMGPMB,
192577436861,35006SMGPRD,
192577436911,34004SGMCRD,
192577437171,14224SBOWMB,
192577436897,11201SMGPMB,
382499194118,49004SBSHMB,
173376584670,55001SMGPMB,
382499194115,22078SMGPRD,
173376585211,26058SMGPRD,
192577436627,36019SLC1RD,
173376585089,14030SSSRBK,
382499193851,20213SMGPMB,
192577436625,10228FMGPRD,
192577436852,14026SBOWBK,
382499193868,20179SMGPRD,
173376585179,34003SMGPMB,
192577436892,14034SMGPRD,
192577437185,16094FMGPRD,
192577436500,35006SMGPBK,
382499193853,34006SDNLBK,
192577437173,12001SCHRMB,
173376584638,14031SMGPRD,
192577436918,14220SBOWBK,
382499193936,10235SMGPBK,
192577436879,25138SMGPRD,
192577436812,10214FFRDMB,
192577436979,36011SLC1MB,
192577436888,12124SRMHRD,
192577436868,35014SMGPMB,
192577436921,10226FMGPRD,
192577436763,26148SMGPBK,
192577436674,10224SMPYMB,
173376585251,14002SAVLBK,
192577436913,14002SSS1MB,
173376585162,34011SDNLBK,
192577436878,11204SMGPBK,
173376584672,14027SCA4RD,
382499193990,13083SCZ6RD,
173376585198,37012SMGPBK,
173376585190,11145SMGPRD,
173376585120,12005SCLSRD,
192577436943,23105SMGPRD,
192577436862,35002SSTSBK,
192577436876,22019SMGPMB,
192577436941,28165SMGPRD,
173376584700,15212SMGPRD,
173376585145,35014SESCMB,
192577436599,23104SMGPRD,
173376585250,14212FBOWBK,
382499193953,14034SMGPBK,
382499194001,38016SMGPBK,
173376585270,23093SMGPRD,
192577436846,12043SRMHMB,
173376585267,10235SFRDMB,
173376584592,14033SMGPBK,
192577436849,34011SGMCRD,
192577437174,36018SLCNMB,
382499193860,22206SMGPBK,
192577436693,35010SCTSMB,
173376585104,36015SLMTRD,
192577436971,13013SCV4RD,
173376584681,14030SMGPBK,
382499194022,49002SMGPMB,
173376585295,26052SMGPMB,
192577436670,11200SMGPBK,
382499193972,54003SMGPRD,
382499194029,22065SMGPBK,
173376585275,14173SMGPMB,
173376584698,10006FMUSBK,
382499193805,36003SMGPRD,
173376584646,11203SMGPMB,
382499193865,20201SMGPRD,
173376585164,23201SMGPRD,
382499193856,10222SFRDMB,
382499193950,36013SLCNMB,
382499194489,12124SMGPBK,
173376584547,34004SDNLMB,
382499193988,36016SMGPMB,
382499193978,10227SMGPBK,
192577436682,12200SJN1BK,
192577437013,49002SMGPRD,
192577436684,35007SCADBK,
382499193979,12001SCBRRD,
192577436725,10226FFRDBK,
382499193963,35004SMGPBK,
382499194002,36003SLC1BK,
192577437172,38004SMGPRD,
192577436980,36007SMGPRD,
382499194528,38011SMGPMB,
173376585291,14064SBOWRD,
173376585254,23114SMGPMB,
382499193930,12043SRAMMB,
382499194027,10230SMGPBK,
192577436746,36008SLCZBK,
192577436823,21174SMGPBK,
382499194035,22055SMGPMB,
192577436589,14026SZ84RD,
192577436898,14004SBOWRD,
173376584720,10224SMG1RD,
173376585268,20211SMGPMB,
173376584715,22073SMGPRD,
173376585219,12001SCLRBK,
192577436915,20139SMGPBK,
382499193866,14036SBOWRD,
173376584740,35007SMGPBK,
382499194546,39001SMGPMB,
192577436738,34006SGMCBK,
382499193884,14218SBOWBK,
173376585167,14026SCA4BK,
173376584728,12043SDGORD,
192577436769,25137SMGPBK,
173376584691,21176SMGPMB,
192577436874,23207SMGPRD,
173376584684,22206SMGPMB,
173376584643,34004SDNLRD,
173376585255,22203SMGPBK,
192577436928,37021SMGPBK,
192577436867,14027SMGPRD,
192577436704,35002SSRXRD,
192577436716,35004SMGPMB,
382499193966,14034SBOWRD,
382499193954,14002SAVLRD,
173376584697,34009SDNLMB,
192577436761,35002SCADMB,
192577436787,10231SFRDBK,
382499193984,34004SHYBRD,
382499194131,34005SMGPRD,
173376585358,14036SMGPMB,
382499194551,38012SMGPMB,
173376584713,14031SMGPMB,
382499194532,15207SMGPMB,
382499194021,14220SMGPMB,
192577436687,14224SBOWBK,
173376584688,14033SCCSMB,
382499194560,12134SDD3MB,
382499194497,38010SMGPBK,
173376584689,36011SMGPMB,
382499194507,16126SMGPBK,
382499194555,10006FMGPBK,
382499193981,36013SMGPMB,
382499194051,36015SLMTBK,
192577436773,22152SMGPRD,
192577436765,35008SCADRD,
382499194520,10006FMUSRD,
192577436817,14033SCCSRD,
192577436753,13008SMGPRD,
173376585348,14173SSILBK,
192577437033,26149SMGPMB,
382499194484,14220SVLTBK,
173376584707,22133SMGPMB,
192577436732,21154SMGPRD,
192577436990,39002SMGPMB,
382499194217,12001SDAYMB,
382499194130,26109SMGPRD,
173376585192,13083SMGPBK,
382499193985,21174SMGPMB,
173376584751,14222FMGPRD,
382499193870,11205SMGPRD,
173376584815,35007SMGPMB,
382499194542,12134SDD3BK,
192577436799,14036SCS5RD,
192577437035,22207SMGPMB,
173376584753,35005SCADBK,
192577436923,12134SDD3RD,
173376584767,10228FFRDBK,
192577436955,36011SLC1BK,
173376584704,14213FSNCRD,
173376585113,13013SMGPRD,
192577437073,26149SMGPBK,
173376584746,14004SAVLRD,
382499193986,38011SMGPRD,
192577436665,35005SMGPRD,
382499193991,49004SMGPBK,
192577437054,12001SMGPMB,
173376584652,13008SCV6RD,
192577436630,14027SCA4BK,
382499193992,12124SMGPMB,
173376585334,37016SMGPMB,
192577436572,34009SMGPRD,
192577436902,10217SFRDMB,
192577436669,22131SMGPMB,
382499194261,35004SCADRD,
173376584675,35010SSTSBK,
382499194050,12005SCLSMB,
173376584669,12005SCLBRD,
173376584694,14031SMGPBK,
192577437068,38010SMGPRD,
382499194006,15201SMGPMB,
192577436655,15201SMGPRD,
173376585335,12200SRT1RD,
382499194079,36007SLC1MB,
382499194529,12162SCHSBK,
382499194007,10008SMGPRD,
382499194086,35010SCT4MB,
173376585343,14064SMGPRD,
382499193857,23093SMGPBK,
192577436692,12001SCLRRD,
382499193797,22065SMGPMB,
192577437000,14027SZ84BK,
382499193882,22205SMGPMB,
192577436977,14206SBOWRD,
382499194137,35008SMGPRD,
382499194512,23209SMGPBK,
382499194198,11204SMGPMB,
382499194128,36018SLCZMB,
173376585325,14048SSS1RD,
382499193901,52002SMGPRD,
173376584744,14048SSILBK,
382499194531,38007SMGPBK,
173376585252,23047SMGPRD,
382499193891,10231SFRDRD,
382499193877,20197SMGPMB,
382499194487,23142SMGPBK,
173376584692,23105SMGPMB,
173376584701,10006FMUSMB,
382499194522,23184SMGPRD,
192577436824,12001SCLRMB,
192577437058,10216SMGPRD,
173376584741,42002SSR8MB,
173376584801,20205SMGPRD,
173376585353,25068SMGPBK,
173376585201,10226FMGPMB,
173376584798,10009SMGPRD,
382499193879,22132SMGPMB,
173376584823,34005SEVYRD,
192577436864,22219SMGPRD,
173376585083,47001SMGPMB,
382499194500,14219SBOWRD,
382499194214,34011SGMCBK,
192577436680,14031SBOWMB,
382499193875,36007SLC1BK,
173376584705,35010SCT4BK,
192577437078,37007SMGPMB,
382499194138,35011SCT4MB,
173376584813,20207SMGPRD,
382499194106,36006SLC1RD,
173376584683,42002SMGPRD,
173376584811,22110SMGPRD,
173376584711,27079SMGPBK,
192577437180,14036SZ85RD,
382499194590,36013SMGPBK,
192577436850,10220SMGPBK,
382499194518,14213FSNCBK,
192577436996,37005SMGPRD,
192577436744,11203SMGPRD,
382499193904,14224SHHRRD,
173376584784,10232FMGPBK,
173376585272,12001SDD3BK,
382499194251,12001SCLBMB,
382499194155,13012SMGPRD,
192577436706,14002SMGPBK,
192577436982,12005SCL1RD,
173376584722,20197SMGPBK,
173376585243,35002SCADRD,
173376585235,37012SMGPMB,
192577436734,26058SMGPMB,
173376585479,15201SMGPBK,
382499194549,41002SMGPBK,
173376585112,28161SMGPBK,
173376585489,10010RMGPRD,
192577436637,26057SMGPBK,
382499194024,12059SDD3BK,
382499194025,23105SMGPBK,
382499194110,36007SMGPMB,
173376584797,23184SMGPBK,
173376584824,10226FMGPBK,
173376585414,35003SCADRD,
173376584837,20130SMGPBK,
192577436975,25139SMGPRD,
382499194089,36013SLC1MB,
382499194103,14048SMGPRD,
382499194009,14229SBOWBK,
173376585354,13008SCV6MB,
173376584770,14027SCS4MB,
382499194031,34009SGMCMB,
192577436945,38003SMGPMB,
192577436756,20205SMGPMB,
382499194550,12124SDD4BK,
173376585109,11098SMGPRD,
382499194600,14048SMGPBK,
382499193890,20205SMGPBK,
173376584714,12005SMGMMB,
192577437094,21154SMGPMB,
173376585028,34006SMGPRD,
382499194209,22073SMGPBK,
173376585149,22039SMGPRD,
173376584841,21154SMGPBK,
173376584712,10231SMGPMB,
382499194113,10220SMGPMB,
382499194038,14219SBOWMB,
173376585206,36019SMGPMB,
173376585102,14048SAVLMB,
382499194107,21069SMGPMB,
173376585247,25140SMGPBK,
382499194032,34006SSSRMB,
382499194199,27080SMGPRD,
192577436956,35003SCADBK,
192577437080,35010SXLRBK,
382499193896,10229SXPLBK,
173376585238,15062SMGPBK,
382499194645,14050SBOWBK,
192577436737,11197SMGPMB,
173376585241,37012SMGPRD,
382499193989,34006SHYBBK,
173376585119,12124SRAMBK,
382499194553,25068SMGPMB,
192577437011,20203SMGPBK,
173376585314,14036SCS5MB,
192577436927,18029SMGPBK,
192577437031,10017SCOBBK,
173376585383,23203SMGPBK,
382499193994,14002SSILBK,
173376584764,34008SMGPRD,
382499194019,51005SMGPBK,
173376585191,23208SMGPMB,
173376585300,12005SDD3MB,
382499194537,14173SMGPRD,
382499194023,35003SMGPBK,
173376584816,10231SFRDMB,
173376584706,32016SMOPMB,
173376584763,22018SMGPMB,
382499193855,47005SMGPMB,
173376585265,22208SMGPBK,
382499194562,12124SRAMRD,
382499194148,13007SMGPRD,
173376584695,22215SMGPBK,
382499194584,14036SSS5BK,
173376585158,35011SCTSRD,
382499193836,14003FBOWRD,
192577437189,12005SCHSRD,
173376584693,34009SMGPBK,
382499194042,14050SIMPMB,
382499194014,11197SMGPRD,
192577436929,20194SMGPMB,
173376585517,39012SMGPBK,
192577436947,14002SSS3BK,
173376584853,12001SCHBRD,
192577437194,12197SMGPMB,
173376585183,23203SMGPMB,
192577436690,26141SMGPMB,
173376584814,26109SMGPBK,
382499194170,12001SDD3MB,
173376585259,25139SMGPMB,
173376585510,10006FMCCMB,
192577437207,34004SHYBMB,
173376585180,14048SSILMB,
173376585431,26141SMGPBK,
173376585228,35002SMGPMB,
192577437082,20212FMGPRD,
382499193871,21177SMGPBK,
382499193874,36014SMGPRD,
173376585081,13083SCZ6BK,
192577436926,34009SGMCRD,
192577437203,23184SMGPMB,
382499194511,23201SMGPMB,
192577437186,35011SCT4RD,
173376584703,14223SSS2MB,
173376585299,13007SCV5MB,
173376585381,38006SMGPBK,
173376584736,12001SCLSBK,
382499194121,15202SMGPMB,
173376585217,22046SMGPBK,
192577437040,22110SMGPMB,
173376584765,12001SCHSRD,
192577437086,23160SMGPRD,
192577437104,36016SMGPRD,
192577436963,34009SDNLRD,
382499194135,22055SMGPBK,
192577436998,12059SDD3RD,
173376584854,34006SDNLRD,
382499194166,36008SLCZMB,
192577436964,14027SZ84MB,
173376584721,34004SHYBBK,
382499194048,35006SCADRD,
192577436939,12005SCBRRD,
382499194008,10232FFRDBK,
192577437100,14223SBOWMB,
382499194067,14034SSILRD,
382499194196,14036SMGPRD,
382499193910,32016SMOPRD,
382499194114,12059SDD3MB,
382499194044,10009SFRDRD,
173376585322,23117SMGPRD,
382499194049,36016SLC1RD,
173376585396,12134SMGPBK,
173376585165,14002SMGPRD,
382499194047,11197SMGPBK,
173376585472,39012SMGPMB,
192577437193,12134SMGPMB,
382499194540,23207SMGPMB,
192577437181,16208FMGPBK,
192577437231,35002SSTSRD,
382499194225,14004SSS1BK,
173376585526,15206SMGPRD,
382499194181,38008SMGPRD,
173376584845,12043SDD4BK,
382499193889,34011SGMCMB,
382499193982,14033SCA5MB,
173376585099,32013SMGPMB,
173376584788,10231SMGPBK,
382499194116,22206SMGPRD,
192577436972,22055SMGPRD,
192577436643,12043SMGPMB,
382499194250,12088SMGPMB,
